Transaction ID,Date,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model,Month,Year,Revenue
1206,2022-09-18,Sunday,OnePlus,8,16662.1,Mala Thakur,47,Delhi,Cash,5,OnePlus Nord,September,2022,133296.8
1232,2022-09-25,Sunday,OnePlus,8,22610.55,Umesh Dutta,47,Delhi,Debit Card,5,OnePlus 9,September,2022,180884.4
1240,2022-09-28,Wednesday,OnePlus,6,38807.57,Prashant Das,50,Delhi,Cash,5,OnePlus Nord,September,2022,232845.41999999998
1283,2022-10-10,Monday,OnePlus,7,69155.36,Anita Mehta,44,Delhi,Debit Card,5,OnePlus 9,October,2022,484087.52
1329,2022-10-23,Sunday,OnePlus,7,63529.18,Reena Patel,19,Delhi,Debit Card,5,OnePlus Nord,October,2022,444704.26
1340,2022-10-26,Wednesday,OnePlus,1,61778.26,Radha Kapoor,49,Delhi,Cash,5,OnePlus 9,October,2022,61778.26
1376,2022-11-06,Sunday,OnePlus,7,31382.0,Lata Rawat,57,Delhi,Credit Card,5,OnePlus 8T,November,2022,219674.0
1413,2022-11-16,Wednesday,OnePlus,3,54838.95,Sneha Prasad,52,Delhi,UPI,5,OnePlus Nord,November,2022,164516.84999999998
1430,2022-11-20,Sunday,OnePlus,9,60602.4,Pooja Roy,42,Delhi,Debit Card,5,OnePlus 9,November,2022,545421.6
1453,2022-11-26,Saturday,OnePlus,8,39400.26,Deepika Reddy,19,Delhi,Cash,5,OnePlus 8T,November,2022,315202.08
1488,2022-12-06,Tuesday,OnePlus,8,34838.06,Jyoti Roy,42,Delhi,Credit Card,5,OnePlus 8T,December,2022,278704.48
1500,2022-12-10,Saturday,OnePlus,6,33500.54,Deepika Shah,22,Delhi,Credit Card,5,OnePlus 8T,December,2022,201003.24
1544,2022-12-22,Thursday,OnePlus,3,20482.52,Anand Kaur,21,Delhi,Debit Card,5,OnePlus 8T,December,2022,61447.56
1602,2023-01-07,Saturday,OnePlus,5,38034.48,Tapan Kumar,31,Delhi,Debit Card,5,OnePlus 9,January,2023,190172.40000000002
1741,2023-02-16,Thursday,OnePlus,9,42284.05,Kavita Kumar,53,Delhi,UPI,5,OnePlus Nord,February,2023,380556.45
1811,2023-03-08,Wednesday,OnePlus,1,57000.2,Pankaj Bhattacharya,48,Delhi,Cash,5,OnePlus 8T,March,2023,57000.2
1819,2023-03-10,Friday,OnePlus,8,40721.09,Sumit Mishra,47,Delhi,Debit Card,5,OnePlus 8T,March,2023,325768.72
1835,2023-03-15,Wednesday,OnePlus,8,57035.18,Jyoti Iyer,49,Delhi,Credit Card,5,OnePlus Nord,March,2023,456281.44
1846,2023-03-18,Saturday,OnePlus,5,65008.39,Vijay Varma,50,Delhi,UPI,5,OnePlus 8T,March,2023,325041.95
1924,2023-04-09,Sunday,OnePlus,8,20207.82,Vijay Prasad,40,Delhi,Debit Card,5,OnePlus 8T,April,2023,161662.56
2048,2023-05-14,Sunday,OnePlus,2,53106.84,Yogesh Luthra,54,Delhi,Credit Card,5,OnePlus Nord,May,2023,106213.68
2097,2023-05-27,Saturday,OnePlus,2,63580.08,Tanuja Roy,42,Delhi,Credit Card,5,OnePlus 9,May,2023,127160.16
2126,2023-06-04,Sunday,OnePlus,8,48451.25,Gita Teja,57,Delhi,Debit Card,5,OnePlus 9,June,2023,387610.0
2150,2023-06-11,Sunday,OnePlus,1,66079.12,Vivek Jain,38,Delhi,Credit Card,5,OnePlus 9,June,2023,66079.12
2158,2023-06-13,Tuesday,OnePlus,6,69506.73,Arun Iyer,19,Delhi,Cash,5,OnePlus 8T,June,2023,417040.38
2164,2023-06-15,Thursday,OnePlus,7,43275.81,Vijay Malhotra,25,Delhi,Cash,5,OnePlus 9,June,2023,302930.67
2254,2023-07-11,Tuesday,OnePlus,6,59519.28,Anjali Varma,30,Delhi,Cash,5,OnePlus 8T,July,2023,357115.68
2323,2023-07-31,Monday,OnePlus,8,43648.74,Anita Dutta,35,Delhi,Debit Card,5,OnePlus Nord,July,2023,349189.92
2460,2023-09-07,Thursday,OnePlus,2,35956.08,Bhavana Yadav,27,Delhi,Cash,5,OnePlus 8T,September,2023,71912.16
2547,2023-09-30,Saturday,OnePlus,1,31146.16,Mala Srivastava,57,Delhi,UPI,5,OnePlus 9,September,2023,31146.16
2609,2023-10-19,Thursday,OnePlus,8,65095.49,Sumit Alva,23,Delhi,UPI,5,OnePlus 8T,October,2023,520763.92
2678,2023-11-08,Wednesday,OnePlus,6,67950.33,Rajesh Desai,58,Delhi,UPI,5,OnePlus 8T,November,2023,407701.98
2712,2023-11-17,Friday,OnePlus,8,56092.41,Priya Roy,21,Delhi,UPI,5,OnePlus 9,November,2023,448739.28
2722,2023-11-21,Tuesday,OnePlus,2,60484.99,Priya Prasad,52,Delhi,UPI,5,OnePlus 8T,November,2023,120969.98
2741,2023-11-26,Sunday,OnePlus,7,26024.32,Prashant Chatterjee,46,Delhi,Credit Card,5,OnePlus 8T,November,2023,182170.24
2867,2024-01-02,Tuesday,OnePlus,4,57643.64,Anand Arora,57,Delhi,Cash,5,OnePlus Nord,January,2024,230574.56
3043,2024-02-23,Friday,OnePlus,1,69422.47,Nikhil Ahuja,34,Delhi,Debit Card,5,OnePlus 8T,February,2024,69422.47
3129,2024-03-18,Monday,OnePlus,4,31974.47,Vijay Rawat,40,Delhi,Debit Card,5,OnePlus 9,March,2024,127897.88
3145,2024-03-23,Saturday,OnePlus,9,38537.24,Harish Teja,20,Delhi,Debit Card,5,OnePlus 9,March,2024,346835.16
3205,2024-04-09,Tuesday,OnePlus,3,48860.16,Sumit Nambiar,30,Delhi,UPI,5,OnePlus Nord,April,2024,146580.48
3309,2024-05-09,Thursday,OnePlus,5,69896.65,Bhavana Rawat,34,Delhi,Debit Card,5,OnePlus 9,May,2024,349483.25
3407,2024-06-07,Friday,OnePlus,2,49597.98,Sunil Varma,33,Delhi,UPI,5,OnePlus 8T,June,2024,99195.96
3519,2024-07-07,Sunday,OnePlus,2,47387.98,Ravi Siddiqui,33,Delhi,UPI,5,OnePlus 9,July,2024,94775.96
3662,2024-08-18,Sunday,OnePlus,9,69513.61,Sneha Reddy,58,Delhi,UPI,5,OnePlus 9,August,2024,625622.49
3694,2024-08-28,Wednesday,OnePlus,3,15692.24,Tanuja Bhattacharya,33,Delhi,Credit Card,5,OnePlus Nord,August,2024,47076.72
3705,2024-08-31,Saturday,OnePlus,8,18718.99,Anjali Gupta,35,Delhi,Cash,5,OnePlus 9,August,2024,149751.92
3759,2024-09-17,Tuesday,OnePlus,7,23935.94,Lalita Alva,18,Delhi,Credit Card,5,OnePlus 8T,September,2024,167551.58
9,2021-10-11,Monday,Vivo,6,69808.46,Pankaj Varma,34,Delhi,UPI,5,Vivo Y51,October,2021,418850.76
30,2021-10-18,Monday,Vivo,4,43354.72,Vinod Pathak,40,Delhi,Cash,5,Vivo Y51,October,2021,173418.88
47,2021-10-23,Saturday,Vivo,9,58336.5,Pooja Arora,27,Delhi,Credit Card,5,Vivo Y51,October,2021,525028.5
56,2021-10-25,Monday,Vivo,5,27860.73,Kavita Sheth,21,Delhi,Cash,5,Vivo Y51,October,2021,139303.65
108,2021-11-08,Monday,Vivo,3,65065.52,Kiran Goyal,43,Delhi,Credit Card,5,Vivo S1,November,2021,195196.56
149,2021-11-20,Saturday,Vivo,7,49156.12,Mala Teja,26,Delhi,Debit Card,5,Vivo S1,November,2021,344092.84
166,2021-11-24,Wednesday,Vivo,5,58586.22,Reena Deshmukh,48,Delhi,UPI,5,Vivo S1,November,2021,292931.1
172,2021-11-26,Friday,Vivo,4,54058.6,Shruti Chaudhary,22,Delhi,Debit Card,5,Vivo V20,November,2021,216234.4
184,2021-11-29,Monday,Vivo,4,62329.67,Manoj Mehta,45,Delhi,Debit Card,5,Vivo Y51,November,2021,249318.68
209,2021-12-07,Tuesday,Vivo,9,51752.89,Bhavana Yadav,59,Delhi,Cash,5,Vivo V20,December,2021,465776.01
218,2021-12-10,Friday,Vivo,8,13360.14,Lalita Ahuja,35,Delhi,UPI,5,Vivo S1,December,2021,106881.12
290,2021-12-30,Thursday,Vivo,4,17195.31,Shruti Sharma,39,Delhi,UPI,5,Vivo S1,December,2021,68781.24
342,2022-01-13,Thursday,Vivo,1,51644.34,Pankaj Singh,43,Delhi,UPI,5,Vivo S1,January,2022,51644.34
415,2022-02-01,Tuesday,Vivo,4,55216.61,Gita Teja,53,Delhi,Credit Card,5,Vivo S1,February,2022,220866.44
517,2022-03-03,Thursday,Vivo,8,67680.08,Vinod Nair,20,Delhi,UPI,5,Vivo V20,March,2022,541440.64
518,2022-03-03,Thursday,Vivo,9,37538.18,Vinod Solanki,54,Delhi,Cash,5,Vivo V20,March,2022,337843.62
599,2022-03-27,Sunday,Vivo,5,18734.05,Deepika Sharma,45,Delhi,Debit Card,5,Vivo Y51,March,2022,93670.25
623,2022-04-03,Sunday,Vivo,2,11203.16,Namita Deshmukh,43,Delhi,Debit Card,5,Vivo Y51,April,2022,22406.32
675,2022-04-19,Tuesday,Vivo,4,43623.94,Bina Singh,58,Delhi,Debit Card,5,Vivo Y51,April,2022,174495.76
678,2022-04-20,Wednesday,Vivo,3,30412.97,Pooja Dutta,43,Delhi,UPI,5,Vivo V20,April,2022,91238.91
690,2022-04-23,Saturday,Vivo,4,18528.45,Sunita Verma,24,Delhi,Credit Card,5,Vivo Y51,April,2022,74113.8
701,2022-04-27,Wednesday,Vivo,3,37761.27,Vivek Mishra,23,Delhi,Credit Card,5,Vivo Y51,April,2022,113283.81
717,2022-05-01,Sunday,Vivo,9,32643.26,Tapan Luthra,33,Delhi,Cash,5,Vivo V20,May,2022,293789.33999999997
747,2022-05-10,Tuesday,Vivo,2,23788.38,Mala Mathur,19,Delhi,Credit Card,5,Vivo V20,May,2022,47576.76
826,2022-06-01,Wednesday,Vivo,3,40738.02,Kiran Mathur,32,Delhi,Debit Card,5,Vivo Y51,June,2022,122214.06
845,2022-06-06,Monday,Vivo,9,29726.46,Tanuja Goyal,25,Delhi,UPI,5,Vivo V20,June,2022,267538.14
853,2022-06-09,Thursday,Vivo,1,54800.26,Krishna Menon,49,Delhi,Cash,5,Vivo S1,June,2022,54800.26
880,2022-06-17,Friday,Vivo,9,58665.23,Pankaj Srivastava,33,Delhi,UPI,5,Vivo Y51,June,2022,527987.0700000001
899,2022-06-23,Thursday,Vivo,3,16348.02,Gita Teja,20,Delhi,Credit Card,5,Vivo S1,June,2022,49044.06
911,2022-06-26,Sunday,Vivo,8,63330.55,Krishna Mehta,24,Delhi,Cash,5,Vivo Y51,June,2022,506644.4
944,2022-07-06,Wednesday,Vivo,7,25552.92,Pankaj Kapoor,47,Delhi,Credit Card,5,Vivo V20,July,2022,178870.44
1023,2022-07-28,Thursday,Vivo,7,16767.82,Monika Rawat,28,Delhi,Debit Card,5,Vivo S1,July,2022,117374.73999999999
1095,2022-08-17,Wednesday,Vivo,7,69097.02,Anjali Varma,25,Delhi,Debit Card,5,Vivo S1,August,2022,483679.14
1115,2022-08-23,Tuesday,Vivo,2,12172.44,Sanjay Pathak,46,Delhi,UPI,5,Vivo S1,August,2022,24344.88
1140,2022-08-30,Tuesday,Vivo,7,16490.16,Rajesh Prasad,21,Delhi,Debit Card,5,Vivo V20,August,2022,115431.12
1197,2022-09-15,Thursday,Vivo,7,20095.63,Sunil Dutta,57,Delhi,Cash,5,Vivo Y51,September,2022,140669.41
1212,2022-09-20,Tuesday,Vivo,5,10318.85,Ayesha Sheth,44,Delhi,Cash,5,Vivo S1,September,2022,51594.25
1321,2022-10-20,Thursday,Vivo,1,15883.47,Kiran Goyal,26,Delhi,Debit Card,5,Vivo Y51,October,2022,15883.47
1343,2022-10-26,Wednesday,Vivo,5,38563.53,Deepika Verma,26,Delhi,UPI,5,Vivo Y51,October,2022,192817.65
1371,2022-11-04,Friday,Vivo,3,58432.66,Tapan Rawat,49,Delhi,UPI,5,Vivo S1,November,2022,175297.98
1428,2022-11-20,Sunday,Vivo,5,54336.75,Ramesh Verma,46,Delhi,Cash,5,Vivo S1,November,2022,271683.75
1467,2022-12-01,Thursday,Vivo,9,27253.0,Mala Kulkarni,51,Delhi,UPI,5,Vivo V20,December,2022,245277.0
1470,2022-12-01,Thursday,Vivo,3,18357.8,Sanjay Malhotra,55,Delhi,Debit Card,5,Vivo Y51,December,2022,55073.399999999994
1509,2022-12-12,Monday,Vivo,9,27121.68,Kavita Bhatnagar,48,Delhi,Cash,5,Vivo Y51,December,2022,244095.12
1568,2022-12-29,Thursday,Vivo,8,65651.02,Anand Siddiqui,30,Delhi,UPI,5,Vivo Y51,December,2022,525208.16
1573,2022-12-30,Friday,Vivo,6,39825.36,Namita Teja,53,Delhi,UPI,5,Vivo V20,December,2022,238952.16
1633,2023-01-16,Monday,Vivo,8,68426.83,Neeta Pillai,51,Delhi,UPI,5,Vivo S1,January,2023,547414.64
1666,2023-01-25,Wednesday,Vivo,3,27589.36,Vinod Dutta,18,Delhi,UPI,5,Vivo S1,January,2023,82768.08
1764,2023-02-23,Thursday,Vivo,5,40553.35,Ravi Reddy,33,Delhi,Debit Card,5,Vivo Y51,February,2023,202766.75
1796,2023-03-04,Saturday,Vivo,8,52176.85,Krishna Alva,51,Delhi,Credit Card,5,Vivo S1,March,2023,417414.8
1843,2023-03-17,Friday,Vivo,5,52981.27,Harish Prasad,50,Delhi,Cash,5,Vivo V20,March,2023,264906.35
1863,2023-03-22,Wednesday,Vivo,7,33728.8,Sumit Mishra,36,Delhi,Credit Card,5,Vivo S1,March,2023,236101.60000000003
2051,2023-05-14,Sunday,Vivo,6,66006.46,Aditya Nair,56,Delhi,Credit Card,5,Vivo S1,May,2023,396038.76
2114,2023-06-01,Thursday,Vivo,8,45756.88,Pooja Rao,42,Delhi,Debit Card,5,Vivo V20,June,2023,366055.04
2127,2023-06-04,Sunday,Vivo,7,28623.89,Anjali Pathak,19,Delhi,Cash,5,Vivo V20,June,2023,200367.22999999998
2330,2023-08-02,Wednesday,Vivo,6,20776.52,Sunil Gupta,39,Delhi,Cash,5,Vivo Y51,August,2023,124659.12
2338,2023-08-04,Friday,Vivo,2,58160.75,Krishna Rao,21,Delhi,Debit Card,5,Vivo S1,August,2023,116321.5
2440,2023-09-01,Friday,Vivo,2,26943.83,Jyoti Bhattacharya,48,Delhi,Credit Card,5,Vivo Y51,September,2023,53887.66
2477,2023-09-11,Monday,Vivo,2,67004.15,Namita Srivastava,53,Delhi,UPI,5,Vivo S1,September,2023,134008.3
2577,2023-10-10,Tuesday,Vivo,5,31497.37,Sanjay Sheth,34,Delhi,Debit Card,5,Vivo V20,October,2023,157486.85
2607,2023-10-18,Wednesday,Vivo,2,26533.4,Prashant Sharma,48,Delhi,Debit Card,5,Vivo Y51,October,2023,53066.8
2654,2023-11-01,Wednesday,Vivo,5,14479.7,Lalita Dutta,47,Delhi,UPI,5,Vivo S1,November,2023,72398.5
2726,2023-11-22,Wednesday,Vivo,4,44512.5,Vinod Kaur,30,Delhi,UPI,5,Vivo Y51,November,2023,178050.0
3131,2024-03-19,Tuesday,Vivo,1,17867.27,Radha Sheth,49,Delhi,UPI,5,Vivo Y51,March,2024,17867.27
3169,2024-03-30,Saturday,Vivo,9,69148.41,Kiran Malhotra,29,Delhi,Credit Card,5,Vivo V20,March,2024,622335.6900000001
3276,2024-04-30,Tuesday,Vivo,5,14657.91,Bhavana Rathod,38,Delhi,UPI,5,Vivo Y51,April,2024,73289.55
3398,2024-06-05,Wednesday,Vivo,1,30766.66,Sachin Ghosh,54,Delhi,UPI,5,Vivo V20,June,2024,30766.66
3451,2024-06-19,Wednesday,Vivo,4,67513.92,Monika Ahuja,47,Delhi,Cash,5,Vivo Y51,June,2024,270055.68
3464,2024-06-22,Saturday,Vivo,6,57802.52,Sumit Goyal,30,Delhi,UPI,5,Vivo V20,June,2024,346815.12
3506,2024-07-03,Wednesday,Vivo,1,28143.02,Rohan Sheth,26,Delhi,Cash,5,Vivo V20,July,2024,28143.02
3533,2024-07-11,Thursday,Vivo,3,10529.91,Radha Pathak,45,Delhi,UPI,5,Vivo V20,July,2024,31589.73
3702,2024-08-30,Friday,Vivo,9,43169.82,Lalita Alva,58,Delhi,UPI,5,Vivo V20,August,2024,388528.38
3706,2024-09-01,Sunday,Vivo,3,57912.45,Anita Bhattacharya,52,Delhi,Debit Card,5,Vivo Y51,September,2024,173737.34999999998
3726,2024-09-07,Saturday,Vivo,4,27092.27,Amit Ahuja,36,Delhi,UPI,5,Vivo V20,September,2024,108369.08
3732,2024-09-08,Sunday,Vivo,7,21162.04,Sachin Joshi,55,Delhi,UPI,5,Vivo Y51,September,2024,148134.28
3762,2024-09-18,Wednesday,Vivo,4,40545.0,Manoj Rao,20,Delhi,UPI,5,Vivo Y51,September,2024,162180.0
3766,2024-09-19,Thursday,Vivo,6,50299.96,Vijay Das,42,Delhi,Debit Card,5,Vivo S1,September,2024,301799.76
3821,2024-10-05,Saturday,Vivo,5,68746.2,Vivek Shah,18,Delhi,Cash,5,Vivo S1,October,2024,343731.0
26,2021-10-16,Saturday,Samsung,6,26367.63,Bhavana Dutta,57,Delhi,UPI,5,Galaxy Note 20,October,2021,158205.78
73,2021-10-30,Saturday,Samsung,1,29292.51,Nikhil Bhattacharya,18,Delhi,UPI,5,Galaxy Note 20,October,2021,29292.51
90,2021-11-03,Wednesday,Samsung,8,10647.9,Pooja Roy,34,Delhi,Debit Card,5,Galaxy Note 20,November,2021,85183.2
178,2021-11-28,Sunday,Samsung,2,39441.66,Kavita Desai,37,Delhi,Cash,5,Galaxy Note 20,November,2021,78883.32
233,2021-12-14,Tuesday,Samsung,2,29546.77,Vivek Yadav,23,Delhi,UPI,5,Galaxy A51,December,2021,59093.54
240,2021-12-16,Thursday,Samsung,8,36877.22,Isha Thakur,51,Delhi,UPI,5,Galaxy S21,December,2021,295017.76
241,2021-12-16,Thursday,Samsung,5,36738.33,Krishna Rathod,36,Delhi,UPI,5,Galaxy S21,December,2021,183691.65000000002
257,2021-12-21,Tuesday,Samsung,1,59490.23,Bina Mishra,50,Delhi,Debit Card,5,Galaxy S21,December,2021,59490.23
261,2021-12-22,Wednesday,Samsung,6,43289.55,Kavita Teja,41,Delhi,Debit Card,5,Galaxy A51,December,2021,259737.30000000002
298,2022-01-01,Saturday,Samsung,3,54569.88,Kavita Dutta,35,Delhi,UPI,5,Galaxy S21,January,2022,163709.63999999998
312,2022-01-05,Wednesday,Samsung,2,18559.26,Tanuja Rao,34,Delhi,Cash,5,Galaxy A51,January,2022,37118.52
328,2022-01-09,Sunday,Samsung,5,50727.29,Neeta Malhotra,42,Delhi,Credit Card,5,Galaxy S21,January,2022,253636.45
337,2022-01-11,Tuesday,Samsung,5,53900.78,Priyanka Alva,36,Delhi,Debit Card,5,Galaxy Note 20,January,2022,269503.9
345,2022-01-13,Thursday,Samsung,1,35352.36,Bhavana Rawat,41,Delhi,UPI,5,Galaxy Note 20,January,2022,35352.36
363,2022-01-18,Tuesday,Samsung,1,14805.37,Tapan Mishra,19,Delhi,Credit Card,5,Galaxy Note 20,January,2022,14805.37
377,2022-01-22,Saturday,Samsung,9,45104.67,Tapan Rawat,46,Delhi,Cash,5,Galaxy Note 20,January,2022,405942.02999999997
433,2022-02-06,Sunday,Samsung,4,60733.07,Kiran Malhotra,29,Delhi,Debit Card,5,Galaxy S21,February,2022,242932.28
479,2022-02-19,Saturday,Samsung,4,25216.94,Krishna Malhotra,59,Delhi,Debit Card,5,Galaxy Note 20,February,2022,100867.76
493,2022-02-24,Thursday,Samsung,1,53269.56,Anita Desai,55,Delhi,Cash,5,Galaxy Note 20,February,2022,53269.56
570,2022-03-19,Saturday,Samsung,7,23878.85,Pankaj Kapoor,44,Delhi,Debit Card,5,Galaxy S21,March,2022,167151.94999999998
682,2022-04-21,Thursday,Samsung,8,15519.07,Vinod Chatterjee,55,Delhi,Cash,5,Galaxy A51,April,2022,124152.56
689,2022-04-23,Saturday,Samsung,6,51715.5,Prashant Deshmukh,32,Delhi,Credit Card,5,Galaxy A51,April,2022,310293.0
705,2022-04-28,Thursday,Samsung,1,33109.76,Anita Kulkarni,26,Delhi,Cash,5,Galaxy Note 20,April,2022,33109.76
739,2022-05-08,Sunday,Samsung,7,57275.86,Kavita Siddiqui,37,Delhi,Cash,5,Galaxy S21,May,2022,400931.02
750,2022-05-11,Wednesday,Samsung,2,54975.97,Manoj Kulkarni,25,Delhi,UPI,5,Galaxy S21,May,2022,109951.94
786,2022-05-22,Sunday,Samsung,5,37570.14,Yogesh Sharma,29,Delhi,UPI,5,Galaxy S21,May,2022,187850.7
787,2022-05-22,Sunday,Samsung,2,31750.58,Monika Deshmukh,32,Delhi,Debit Card,5,Galaxy Note 20,May,2022,63501.16
825,2022-06-01,Wednesday,Samsung,3,60193.14,Sumit Teja,42,Delhi,Credit Card,5,Galaxy S21,June,2022,180579.41999999998
856,2022-06-10,Friday,Samsung,8,43851.69,Rohan Dutta,56,Delhi,Debit Card,5,Galaxy S21,June,2022,350813.52
888,2022-06-19,Sunday,Samsung,9,56138.81,Reena Teja,42,Delhi,Debit Card,5,Galaxy A51,June,2022,505249.29
929,2022-07-02,Saturday,Samsung,3,62795.77,Jyoti Varma,49,Delhi,Cash,5,Galaxy A51,July,2022,188387.31
992,2022-07-19,Tuesday,Samsung,1,22371.82,Prashant Verma,54,Delhi,UPI,5,Galaxy Note 20,July,2022,22371.82
1043,2022-08-03,Wednesday,Samsung,2,17793.93,Jyoti Rawat,58,Delhi,Debit Card,5,Galaxy S21,August,2022,35587.86
1045,2022-08-03,Wednesday,Samsung,4,14150.45,Pankaj Mehta,44,Delhi,Credit Card,5,Galaxy S21,August,2022,56601.8
1069,2022-08-10,Wednesday,Samsung,3,34553.53,Reena Bhattacharya,36,Delhi,Credit Card,5,Galaxy A51,August,2022,103660.59
1080,2022-08-13,Saturday,Samsung,7,21848.42,Tapan Ahuja,29,Delhi,Debit Card,5,Galaxy Note 20,August,2022,152938.94
1100,2022-08-19,Friday,Samsung,6,60333.27,Umesh Rawat,29,Delhi,Debit Card,5,Galaxy A51,August,2022,361999.62
1143,2022-08-31,Wednesday,Samsung,8,49051.98,Meena Verma,59,Delhi,Cash,5,Galaxy S21,August,2022,392415.84
1186,2022-09-12,Monday,Samsung,8,53896.26,Kiran Ghosh,22,Delhi,Credit Card,5,Galaxy S21,September,2022,431170.08
1187,2022-09-12,Monday,Samsung,8,32019.89,Shruti Shah,48,Delhi,Credit Card,5,Galaxy A51,September,2022,256159.12
1243,2022-09-28,Wednesday,Samsung,7,58929.27,Tapan Chatterjee,24,Delhi,Debit Card,5,Galaxy A51,September,2022,412504.88999999996
1290,2022-10-12,Wednesday,Samsung,4,20312.42,Sunil Chaudhary,51,Delhi,Debit Card,5,Galaxy A51,October,2022,81249.68
1297,2022-10-14,Friday,Samsung,6,22655.64,Aditya Joshi,56,Delhi,Debit Card,5,Galaxy A51,October,2022,135933.84
1394,2022-11-10,Thursday,Samsung,9,47823.86,Ravi Patel,22,Delhi,Debit Card,5,Galaxy S21,November,2022,430414.74
1398,2022-11-11,Friday,Samsung,3,26100.39,Krishna Pillai,30,Delhi,UPI,5,Galaxy A51,November,2022,78301.17
1437,2022-11-22,Tuesday,Samsung,5,67199.2,Rajesh Kulkarni,40,Delhi,UPI,5,Galaxy Note 20,November,2022,335996.0
1473,2022-12-02,Friday,Samsung,1,43247.72,Namita Siddiqui,54,Delhi,Debit Card,5,Galaxy Note 20,December,2022,43247.72
1555,2022-12-25,Sunday,Samsung,5,16354.94,Sunil Siddiqui,38,Delhi,Debit Card,5,Galaxy Note 20,December,2022,81774.7
1559,2022-12-26,Monday,Samsung,9,56558.61,Priya Thakur,51,Delhi,Credit Card,5,Galaxy Note 20,December,2022,509027.49
1605,2023-01-08,Sunday,Samsung,4,42552.87,Lata Joshi,48,Delhi,UPI,5,Galaxy A51,January,2023,170211.48
1629,2023-01-15,Sunday,Samsung,2,63819.64,Namita Goyal,55,Delhi,Debit Card,5,Galaxy Note 20,January,2023,127639.28
1636,2023-01-17,Tuesday,Samsung,8,65867.23,Priya Mathur,42,Delhi,UPI,5,Galaxy Note 20,January,2023,526937.84
1709,2023-02-06,Monday,Samsung,8,36879.73,Neeta Ghosh,31,Delhi,Credit Card,5,Galaxy S21,February,2023,295037.84
1732,2023-02-13,Monday,Samsung,7,54199.11,Vivek Siddiqui,36,Delhi,Debit Card,5,Galaxy A51,February,2023,379393.77
1735,2023-02-14,Tuesday,Samsung,4,25192.45,Arun Luthra,55,Delhi,Debit Card,5,Galaxy S21,February,2023,100769.8
1778,2023-02-27,Monday,Samsung,3,26919.96,Anand Nair,58,Delhi,UPI,5,Galaxy A51,February,2023,80759.88
1821,2023-03-11,Saturday,Samsung,9,49156.8,Ravi Thakur,21,Delhi,Cash,5,Galaxy S21,March,2023,442411.2
1874,2023-03-26,Sunday,Samsung,1,30311.6,Kiran Gupta,36,Delhi,Credit Card,5,Galaxy A51,March,2023,30311.6
1875,2023-03-26,Sunday,Samsung,9,11230.7,Namita Kumar,20,Delhi,Debit Card,5,Galaxy A51,March,2023,101076.3
1889,2023-03-30,Thursday,Samsung,4,68480.7,Sachin Ghosh,59,Delhi,Cash,5,Galaxy S21,March,2023,273922.8
2125,2023-06-04,Sunday,Samsung,3,59098.91,Sachin Goyal,30,Delhi,Credit Card,5,Galaxy A51,June,2023,177296.73
2296,2023-07-23,Sunday,Samsung,6,37741.71,Krishna Menon,41,Delhi,Cash,5,Galaxy Note 20,July,2023,226450.26
2478,2023-09-12,Tuesday,Samsung,2,20766.71,Isha Menon,24,Delhi,Cash,5,Galaxy Note 20,September,2023,41533.42
2502,2023-09-18,Monday,Samsung,4,53765.57,Bina Roy,34,Delhi,UPI,5,Galaxy A51,September,2023,215062.28
2602,2023-10-17,Tuesday,Samsung,4,67394.25,Priyanka Roy,26,Delhi,Credit Card,5,Galaxy Note 20,October,2023,269577.0
2616,2023-10-21,Saturday,Samsung,9,40471.01,Vivek Rathod,27,Delhi,Credit Card,5,Galaxy S21,October,2023,364239.09
2700,2023-11-14,Tuesday,Samsung,7,44516.78,Kavita Desai,50,Delhi,UPI,5,Galaxy A51,November,2023,311617.45999999996
2777,2023-12-06,Wednesday,Samsung,1,35751.43,Yogesh Menon,47,Delhi,Cash,5,Galaxy S21,December,2023,35751.43
3041,2024-02-22,Thursday,Samsung,6,63991.44,Shruti Pathak,55,Delhi,Cash,5,Galaxy Note 20,February,2024,383948.64
3222,2024-04-14,Sunday,Samsung,8,65885.33,Isha Singh,55,Delhi,Debit Card,5,Galaxy Note 20,April,2024,527082.64
3331,2024-05-16,Thursday,Samsung,4,19402.56,Radha Kumar,58,Delhi,Debit Card,5,Galaxy Note 20,May,2024,77610.24
3439,2024-06-16,Sunday,Samsung,2,20747.16,Bina Teja,32,Delhi,UPI,5,Galaxy A51,June,2024,41494.32
3518,2024-07-07,Sunday,Samsung,4,49527.17,Vijay Rao,30,Delhi,UPI,5,Galaxy S21,July,2024,198108.68
3562,2024-07-20,Saturday,Samsung,4,38912.4,Vivek Patel,28,Delhi,UPI,5,Galaxy A51,July,2024,155649.6
3575,2024-07-23,Tuesday,Samsung,7,30132.46,Devendra Varma,53,Delhi,Cash,5,Galaxy S21,July,2024,210927.22
3687,2024-08-26,Monday,Samsung,4,24554.63,Sneha Teja,19,Delhi,Credit Card,5,Galaxy S21,August,2024,98218.52
3701,2024-08-30,Friday,Samsung,2,68854.39,Arun Gupta,55,Delhi,Credit Card,5,Galaxy Note 20,August,2024,137708.78
3826,2024-10-06,Sunday,Samsung,6,36957.75,Radha Kumar,22,Delhi,Credit Card,5,Galaxy S21,October,2024,221746.5
